Longitude,Latitude,Lote,Conjunto de datos,Producto,Id obj.,EC Sperficial(dS/m),EC SubSuperficial(dS/m),Elevation(m),(seco)Masa de rend.(tonne/ha),MO del suelo(%),pH del suelo((1))
-63.95207541,-31.30063458,1,nutrientes,NO Product,2468,17.53,7.720,350.98,2.065,2.783,6.638
-63.95207541,-31.30045459,1,nutrientes,NO Product,2469,17.84,7.940,350.90,2.126,2.793,6.641
-63.95207541,-31.30027461,1,nutrientes,NO Product,2470,18.39,8.355,350.82,2.176,2.801,6.646
-63.95207541,-31.30008562,1,nutrientes,NO Product,2471,19.26,8.931,350.74,2.238,2.807,6.650
-63.95207541,-31.29991463,1,nutrientes,NO Product,2472,20.35,9.667,350.69,2.263,2.811,6.653
-63.95207541,-31.29973465,1,nutrientes,NO Product,2473,21.20,10.29,350.63,2.281,2.815,6.655
-63.95207541,-31.29955466,1,nutrientes,NO Product,2474,21.61,10.66,350.58,2.268,2.817,6.655
-63.95207541,-31.29937468,1,nutrientes,NO Product,2475,21.72,10.85,350.54,2.245,2.817,6.653
-63.95207541,-31.29919469,1,nutrientes,NO Product,2476,21.64,10.81,350.51,2.232,2.804,6.654
-63.95207541,-31.29900571,1,nutrientes,NO Product,2477,21.27,10.57,350.49,2.248,2.787,6.653
-63.95207541,-31.29883472,1,nutrientes,NO Product,2478,20.71,10.20,350.47,2.244,2.769,6.650
-63.95207541,-31.29864574,1,nutrientes,NO Product,2479,19.98,9.736,350.46,2.192,2.753,6.642
-63.95206488,-31.29847475,1,nutrientes,NO Product,2480,19.45,9.369,350.47,2.084,2.738,6.632
-63.95207541,-31.29829476,1,nutrientes,NO Product,2481,19.13,9.125,350.49,1.964,2.724,6.622
-63.95206488,-31.29811478,1,nutrientes,NO Product,2482,19.07,9.022,350.53,1.929,2.711,6.615
-63.95206488,-31.29792579,1,nutrientes,NO Product,2483,19.09,8.927,350.58,1.827,2.696,6.619
-63.95207541,-31.29775481,1,nutrientes,NO Product,2484,19.06,8.907,350.64,1.666,2.682,6.634
-63.95207541,-31.29756582,1,nutrientes,NO Product,2485,18.87,8.865,350.70,1.553,2.680,6.662
-63.95207541,-31.29738584,1,nutrientes,NO Product,2486,18.66,8.813,350.74,1.325,2.670,6.684
-63.95212808,-31.29726361,1,nutrientes,NO Product,2487,18.61,8.832,350.75,1.272,2.662,6.705
-63.95194900,-31.31801218,1,nutrientes,NO Product,2488,16.50,7.604,353.12,1.385,2.607,6.427
-63.95186473,-31.31790420,1,nutrientes,NO Product,2489,16.52,7.569,353.11,1.398,2.601,6.416
-63.95185419,-31.31773321,1,nutrientes,NO Product,2490,16.55,7.509,353.11,1.429,2.596,6.403
-63.95186473,-31.31755322,1,nutrientes,NO Product,2491,16.67,7.464,353.12,1.531,2.591,6.391
-63.95186473,-31.31736424,1,nutrientes,NO Product,2492,16.98,7.445,353.12,1.671,2.589,6.379
-63.95186473,-31.31719325,1,nutrientes,NO Product,2493,17.16,7.575,353.13,1.619,2.598,6.369
-63.95186473,-31.31701327,1,nutrientes,NO Product,2494,17.27,7.724,353.14,1.627,2.603,6.366
-63.95186473,-31.31682428,1,nutrientes,NO Product,2495,17.14,7.849,353.14,1.677,2.617,6.374
-63.95186473,-31.31665330,1,nutrientes,NO Product,2496,17.10,7.948,353.15,1.768,2.632,6.396
-63.95186473,-31.31647331,1,nutrientes,NO Product,2497,17.06,7.959,353.14,1.875,2.667,6.423
-63.95186473,-31.31629332,1,nutrientes,NO Product,2498,17.13,7.979,353.13,1.859,2.707,6.456
-63.95186473,-31.31610434,1,nutrientes,NO Product,2499,17.23,7.942,353.14,1.867,2.751,6.491
-63.95186473,-31.31593335,1,nutrientes,NO Product,2500,17.38,7.884,353.14,1.837,2.802,6.524
-63.95186473,-31.31575337,1,nutrientes,NO Product,2501,17.34,7.890,353.14,1.868,2.839,6.555
-63.95185419,-31.31556438,1,nutrientes,NO Product,2502,17.39,7.883,353.15,1.878,2.830,6.559
-63.95186473,-31.31538440,1,nutrientes,NO Product,2503,17.21,7.866,353.15,1.875,2.790,6.545
-63.95186473,-31.31521341,1,nutrientes,NO Product,2504,17.08,7.844,353.18,1.857,2.749,6.527
-63.95185419,-31.31503343,1,nutrientes,NO Product,2505,16.94,7.850,353.20,1.941,2.710,6.507
-63.95186473,-31.31485344,1,nutrientes,NO Product,2506,16.79,7.774,353.23,1.916,2.671,6.486
-63.95186473,-31.31467345,1,nutrientes,NO Product,2507,16.80,7.780,353.25,1.879,2.633,6.463
-63.95186473,-31.31449347,1,nutrientes,NO Product,2508,16.83,7.787,353.28,1.781,2.599,6.439
-63.95186473,-31.31431348,1,nutrientes,NO Product,2509,17.11,7.856,353.31,1.791,2.575,6.415
-63.95186473,-31.31413350,1,nutrientes,NO Product,2510,17.38,7.866,353.32,1.854,2.543,6.387
-63.95186473,-31.31395351,1,nutrientes,NO Product,2511,17.49,7.888,353.35,1.846,2.513,6.359
-63.95185419,-31.31377353,1,nutrientes,NO Product,2512,17.59,7.866,353.37,1.855,2.485,6.330
-63.95186473,-31.31358454,1,nutrientes,NO Product,2513,17.49,7.806,353.38,1.850,2.455,6.316
-63.95186473,-31.31341356,1,nutrientes,NO Product,2514,17.45,7.768,353.39,1.893,2.421,6.330
-63.95186473,-31.31322457,1,nutrientes,NO Product,2515,17.50,7.771,353.40,1.806,2.389,6.345
-63.95186473,-31.31304458,1,nutrientes,NO Product,2516,17.35,7.733,353.40,1.629,2.359,6.359
-63.95186473,-31.31287360,1,nutrientes,NO Product,2517,17.10,7.648,353.40,1.590,2.332,6.373
-63.95186473,-31.31268461,1,nutrientes,NO Product,2518,16.78,7.544,353.40,1.671,2.307,6.389
-63.95186473,-31.31251363,1,nutrientes,NO Product,2519,16.59,7.498,353.40,1.735,2.285,6.405
-63.95186473,-31.31232464,1,nutrientes,NO Product,2520,16.35,7.429,353.40,1.679,2.269,6.418
-63.95186473,-31.31215366,1,nutrientes,NO Product,2521,16.15,7.382,353.39,1.509,2.252,6.437
-63.95185419,-31.31197367,1,nutrientes,NO Product,2522,16.01,7.337,353.39,1.341,2.239,6.457
-63.95186473,-31.31179368,1,nutrientes,NO Product,2523,15.89,7.298,353.38,1.219,2.227,6.477
-63.95190686,-31.31165351,1,nutrientes,NO Product,2524,15.69,7.253,353.37,0.753,2.207,6.518
-63.95187526,-31.31051515,1,nutrientes,NO Product,2525,17.04,7.921,352.96,1.130,2.195,6.631
-63.95186473,-31.31034480,1,nutrientes,NO Product,2526,18.25,8.401,352.94,1.329,2.194,6.649
-63.95186473,-31.31017381,1,nutrientes,NO Product,2527,19.15,8.807,352.93,1.566,2.193,6.663
-63.95186473,-31.30999383,1,nutrientes,NO Product,2528,19.70,9.142,352.93,1.663,2.190,6.672
-63.95186473,-31.30980484,1,nutrientes,NO Product,2529,20.34,9.436,352.93,1.784,2.185,6.676
-63.95186473,-31.30962486,1,nutrientes,NO Product,2530,19.85,9.227,352.93,1.769,2.178,6.673
-63.95186473,-31.30945387,1,nutrientes,NO Product,2531,19.18,8.981,352.93,1.619,2.168,6.665
-63.95186473,-31.30927389,1,nutrientes,NO Product,2532,18.19,8.538,352.92,1.434,2.155,6.655
-63.95193847,-31.30915940,1,nutrientes,NO Product,2533,17.30,8.052,352.88,1.265,2.140,6.642
-63.95188580,-31.30888538,1,nutrientes,NO Product,2534,16.45,7.579,352.83,1.289,2.121,6.629
-63.95186473,-31.30873393,1,nutrientes,NO Product,2535,16.32,7.380,352.79,1.422,2.100,6.615
-63.95185419,-31.30854494,1,nutrientes,NO Product,2536,16.53,7.438,352.78,1.579,2.075,6.601
-63.95186473,-31.30837396,1,nutrientes,NO Product,2537,16.72,7.490,352.78,1.673,2.046,6.587
-63.95186473,-31.30819397,1,nutrientes,NO Product,2538,16.61,7.567,352.79,1.676,2.015,6.574
-63.95186473,-31.30800499,1,nutrientes,NO Product,2539,16.41,7.560,352.81,1.644,1.980,6.562
-63.95185419,-31.30783400,1,nutrientes,NO Product,2540,16.05,7.455,352.82,1.672,1.946,6.551
-63.95186473,-31.30764502,1,nutrientes,NO Product,2541,15.78,7.360,352.82,1.577,2.001,6.565
-63.95186473,-31.30747403,1,nutrientes,NO Product,2542,15.33,7.154,352.83,1.308,2.060,6.581
-63.95186473,-31.30728505,1,nutrientes,NO Product,2543,15.00,6.974,352.83,1.067,2.120,6.599
-63.95186473,-31.30710506,1,nutrientes,NO Product,2544,14.84,6.906,352.83,0.853,2.182,6.619
-63.95178045,-31.30699998,1,nutrientes,NO Product,2545,14.86,6.876,352.83,0.730,2.247,6.641
-63.95190686,-31.30598019,1,nutrientes,NO Product,2546,17.37,8.080,352.56,1.888,2.619,6.782
-63.95186473,-31.30584516,1,nutrientes,NO Product,2547,17.58,8.111,352.55,1.856,2.700,6.815
-63.95186473,-31.30567417,1,nutrientes,NO Product,2548,17.54,8.080,352.53,2.072,2.781,6.846
-63.95186473,-31.30549419,1,nutrientes,NO Product,2549,17.49,8.044,352.51,2.119,2.853,6.870
-63.95185419,-31.30530520,1,nutrientes,NO Product,2550,17.26,7.936,352.48,2.087,2.904,6.873
-63.95186473,-31.30513422,1,nutrientes,NO Product,2551,17.03,7.804,352.44,1.964,2.938,6.860
-63.95186473,-31.30495423,1,nutrientes,NO Product,2552,16.74,7.740,352.41,1.808,2.965,6.841
-63.95186473,-31.30477425,1,nutrientes,NO Product,2553,16.48,7.707,352.37,1.751,2.990,6.822
-63.95186473,-31.30459426,1,nutrientes,NO Product,2554,16.37,7.742,352.33,1.763,3.017,6.805
-63.95185419,-31.30440528,1,nutrientes,NO Product,2555,16.29,7.783,352.29,1.925,3.045,6.789
-63.95186473,-31.30423429,1,nutrientes,NO Product,2556,16.35,7.870,352.24,1.992,3.076,6.775
-63.95186473,-31.30405430,1,nutrientes,NO Product,2557,16.38,7.915,352.19,2.035,3.110,6.762
-63.95186473,-31.30386532,1,nutrientes,NO Product,2558,16.45,7.961,352.14,1.976,3.146,6.747
-63.95186473,-31.30369433,1,nutrientes,NO Product,2559,16.54,7.945,352.08,1.948,3.139,6.739
-63.95185419,-31.30350535,1,nutrientes,NO Product,2560,16.60,7.875,352.02,1.959,3.078,6.738
-63.95185419,-31.30332536,1,nutrientes,NO Product,2561,16.60,7.813,351.96,1.991,3.019,6.734
-63.95186473,-31.30314538,1,nutrientes,NO Product,2562,16.64,7.794,351.90,2.015,2.973,6.736
-63.95186473,-31.30297439,1,nutrientes,NO Product,2563,16.68,7.761,351.84,2.039,2.931,6.730
-63.95186473,-31.30278541,1,nutrientes,NO Product,2564,16.73,7.662,351.78,2.042,2.897,6.723
-63.95186473,-31.30261442,1,nutrientes,NO Product,2565,16.83,7.608,351.72,2.046,2.870,6.713
-63.95186473,-31.30243443,1,nutrientes,NO Product,2566,16.77,7.526,351.65,2.057,2.848,6.701
-63.95186473,-31.30224545,1,nutrientes,NO Product,2567,16.64,7.466,351.59,2.132,2.829,6.689
-63.95186473,-31.30207446,1,nutrientes,NO Product,2568,16.47,7.412,351.52,2.105,2.815,6.674
-63.95186473,-31.30189448,1,nutrientes,NO Product,2569,16.36,7.361,351.44,2.143,2.798,6.660
-63.95186473,-31.30170549,1,nutrientes,NO Product,2570,16.37,7.330,351.37,2.116,2.780,6.647
-63.95186473,-31.30153451,1,nutrientes,NO Product,2571,16.43,7.355,351.28,2.057,2.760,6.633
-63.95186473,-31.30134552,1,nutrientes,NO Product,2572,16.62,7.441,351.20,2.034,2.738,6.620
-63.95186473,-31.30117453,1,nutrientes,NO Product,2573,16.84,7.546,351.12,2.023,2.722,6.612
-63.95186473,-31.30098555,1,nutrientes,NO Product,2574,17.21,7.680,351.04,1.956,2.741,6.617
-63.95186473,-31.30081456,1,nutrientes,NO Product,2575,17.50,7.783,350.95,1.961,2.756,6.622
-63.95186473,-31.30062558,1,nutrientes,NO Product,2576,17.61,7.895,350.87,1.965,2.769,6.628
-63.95186473,-31.30045459,1,nutrientes,NO Product,2577,17.81,8.070,350.79,2.080,2.781,6.629
-63.95186473,-31.30027461,1,nutrientes,NO Product,2578,18.27,8.436,350.71,2.119,2.790,6.632
-63.95186473,-31.30009462,1,nutrientes,NO Product,2579,18.95,8.897,350.64,2.176,2.798,6.635
-63.95186473,-31.29991463,1,nutrientes,NO Product,2580,19.91,9.524,350.58,2.198,2.803,6.637
-63.95186473,-31.29973465,1,nutrientes,NO Product,2581,20.92,10.22,350.52,2.231,2.808,6.637
-63.95186473,-31.29954566,1,nutrientes,NO Product,2582,21.68,10.79,350.47,2.160,2.812,6.635
-63.95186473,-31.29937468,1,nutrientes,NO Product,2583,22.06,11.19,350.43,2.139,2.813,6.632
-63.95186473,-31.29918569,1,nutrientes,NO Product,2584,22.11,11.28,350.40,2.116,2.801,6.632
-63.95186473,-31.29901471,1,nutrientes,NO Product,2585,21.80,11.16,350.37,2.078,2.785,6.630
-63.95185419,-31.29882572,1,nutrientes,NO Product,2586,21.25,10.70,350.35,2.109,2.769,6.629
-63.95186473,-31.29865474,1,nutrientes,NO Product,2587,20.57,10.16,350.34,2.116,2.754,6.623
-63.95186473,-31.29847475,1,nutrientes,NO Product,2588,20.08,9.748,350.34,2.075,2.739,6.617
-63.95186473,-31.29829476,1,nutrientes,NO Product,2589,19.67,9.408,350.35,1.984,2.725,6.611
-63.95186473,-31.29811478,1,nutrientes,NO Product,2590,19.42,9.243,350.40,1.920,2.711,6.609
-63.95186473,-31.29793479,1,nutrientes,NO Product,2591,19.29,9.104,350.45,1.822,2.697,6.613
-63.95186473,-31.29775481,1,nutrientes,NO Product,2592,19.30,9.094,350.52,1.666,2.683,6.624
-63.95186473,-31.29756582,1,nutrientes,NO Product,2593,19.21,9.066,350.58,1.516,2.684,6.649
-63.95186473,-31.29739484,1,nutrientes,NO Product,2594,18.94,9.019,350.63,1.308,2.675,6.668
-63.95191740,-31.29726530,1,nutrientes,NO Product,2595,18.83,9.000,350.64,1.280,2.666,6.687
-63.95173832,-31.31800636,1,nutrientes,NO Product,2596,16.18,7.530,353.07,1.399,2.615,6.412
-63.95165404,-31.31791320,1,nutrientes,NO Product,2597,16.15,7.527,353.07,1.374,2.618,6.414
-63.95165404,-31.31773321,1,nutrientes,NO Product,2598,16.20,7.456,353.06,1.379,2.614,6.404
-63.95165404,-31.31754422,1,nutrientes,NO Product,2599,16.41,7.435,353.06,1.485,2.613,6.394
-63.95165404,-31.31737324,1,nutrientes,NO Product,2600,16.77,7.456,353.07,1.575,2.613,6.386
-63.95165404,-31.31718425,1,nutrientes,NO Product,2601,17.03,7.567,353.07,1.536,2.627,6.380
-63.95165404,-31.31700427,1,nutrientes,NO Product,2602,17.19,7.681,353.08,1.579,2.635,6.381
-63.95165404,-31.31683328,1,nutrientes,NO Product,2603,17.18,7.806,353.08,1.624,2.650,6.389
-63.95165404,-31.31665330,1,nutrientes,NO Product,2604,17.14,7.892,353.08,1.696,2.658,6.410
-63.95165404,-31.31646431,1,nutrientes,NO Product,2605,17.09,7.914,353.07,1.782,2.690,6.432
-63.95165404,-31.31629332,1,nutrientes,NO Product,2606,17.16,7.898,353.06,1.816,2.726,6.458
-63.95165404,-31.31611334,1,nutrientes,NO Product,2607,17.18,7.913,353.06,1.799,2.763,6.487
-63.95165404,-31.31593335,1,nutrientes,NO Product,2608,17.26,7.855,353.06,1.765,2.806,6.510
-63.95165404,-31.31574437,1,nutrientes,NO Product,2609,17.24,7.814,353.07,1.788,2.826,6.530
-63.95165404,-31.31556438,1,nutrientes,NO Product,2610,17.19,7.809,353.08,1.829,2.822,6.536
-63.95165404,-31.31539340,1,nutrientes,NO Product,2611,17.06,7.773,353.10,1.869,2.796,6.528
-63.95165404,-31.31520441,1,nutrientes,NO Product,2612,16.92,7.749,353.12,1.884,2.762,6.514
-63.95165404,-31.31503343,1,nutrientes,NO Product,2613,16.85,7.763,353.15,1.928,2.728,6.495
-63.95165404,-31.31485344,1,nutrientes,NO Product,2614,16.82,7.758,353.18,1.929,2.691,6.475
-63.95165404,-31.31467345,1,nutrientes,NO Product,2615,16.77,7.757,353.22,1.779,2.653,6.453
-63.95165404,-31.31449347,1,nutrientes,NO Product,2616,16.80,7.767,353.24,1.792,2.621,6.431
-63.95165404,-31.31431348,1,nutrientes,NO Product,2617,16.99,7.780,353.25,1.779,2.589,6.407
-63.95165404,-31.31413350,1,nutrientes,NO Product,2618,17.22,7.829,353.27,1.858,2.566,6.383
-63.95165404,-31.31395351,1,nutrientes,NO Product,2619,17.39,7.834,353.29,1.852,2.536,6.359
-63.95165404,-31.31377353,1,nutrientes,NO Product,2620,17.50,7.777,353.30,1.773,2.507,6.338
-63.95165404,-31.31358454,1,nutrientes,NO Product,2621,17.49,7.715,353.31,1.902,2.476,6.329
-63.95165404,-31.31341356,1,nutrientes,NO Product,2622,17.45,7.710,353.32,1.955,2.445,6.334
-63.95165404,-31.31322457,1,nutrientes,NO Product,2623,17.46,7.784,353.33,1.860,2.413,6.347
-63.95164351,-31.31305358,1,nutrientes,NO Product,2624,17.39,7.776,353.33,1.708,2.384,6.360
-63.95165404,-31.31287360,1,nutrientes,NO Product,2625,17.14,7.745,353.33,1.581,2.357,6.374
-63.95165404,-31.31269361,1,nutrientes,NO Product,2626,16.82,7.607,353.33,1.691,2.332,6.389
-63.95165404,-31.31250463,1,nutrientes,NO Product,2627,16.47,7.519,353.33,1.722,2.310,6.406
-63.95165404,-31.31233364,1,nutrientes,NO Product,2628,16.22,7.451,353.33,1.694,2.294,6.418
-63.95165404,-31.31215366,1,nutrientes,NO Product,2629,16.02,7.392,353.32,1.558,2.277,6.437
-63.95165404,-31.31197367,1,nutrientes,NO Product,2630,15.81,7.331,353.31,1.330,2.262,6.456
-63.95164351,-31.31178469,1,nutrientes,NO Product,2631,15.65,7.281,353.30,1.283,2.250,6.476
-63.95159084,-31.31166228,1,nutrientes,NO Product,2632,15.46,7.245,353.30,0.991,2.226,6.520
-63.95166458,-31.31051246,1,nutrientes,NO Product,2633,18.35,8.259,352.85,1.206,2.203,6.623
-63.95165404,-31.31035380,1,nutrientes,NO Product,2634,18.92,8.706,352.85,1.482,2.200,6.638
-63.95165404,-31.31017381,1,nutrientes,NO Product,2635,19.48,8.952,352.85,1.762,2.197,6.651
-63.95164351,-31.30998483,1,nutrientes,NO Product,2636,20.23,9.268,352.85,1.871,2.192,6.659
-63.95165404,-31.30980484,1,nutrientes,NO Product,2637,20.43,9.358,352.85,1.936,2.186,6.662
-63.95165404,-31.30963386,1,nutrientes,NO Product,2638,19.81,9.133,352.85,1.891,2.177,6.661
-63.95165404,-31.30945387,1,nutrientes,NO Product,2639,18.98,8.797,352.85,1.654,2.166,6.656
-63.95165404,-31.30927389,1,nutrientes,NO Product,2640,17.83,8.345,352.85,1.436,2.153,6.648
-63.95172778,-31.30916210,1,nutrientes,NO Product,2641,17.00,7.917,352.81,1.148,2.138,6.638
-63.95166458,-31.30888783,1,nutrientes,NO Product,2642,15.96,7.388,352.76,1.188,2.120,6.627
-63.95165404,-31.30872493,1,nutrientes,NO Product,2643,16.03,7.289,352.72,1.335,2.099,6.615
-63.95165404,-31.30855394,1,nutrientes,NO Product,2644,16.18,7.343,352.71,1.464,2.076,6.604
-63.95164351,-31.30837396,1,nutrientes,NO Product,2645,16.45,7.462,352.70,1.650,2.051,6.592
-63.95165404,-31.30819397,1,nutrientes,NO Product,2646,16.37,7.489,352.72,1.623,2.025,6.581
-63.95164351,-31.30800499,1,nutrientes,NO Product,2647,16.23,7.474,352.74,1.561,2.002,6.573
-63.95165404,-31.30783400,1,nutrientes,NO Product,2648,15.91,7.394,352.75,1.630,1.997,6.570
-63.95165404,-31.30765402,1,nutrientes,NO Product,2649,15.62,7.261,352.75,1.653,2.029,6.578
-63.95165404,-31.30747403,1,nutrientes,NO Product,2650,15.44,7.135,352.75,1.425,2.081,6.593
-63.95165404,-31.30728505,1,nutrientes,NO Product,2651,15.31,7.015,352.75,1.320,2.140,6.611
-63.95165404,-31.30711406,1,nutrientes,NO Product,2652,15.09,6.934,352.74,1.267,2.202,6.630
-63.95159084,-31.30699394,1,nutrientes,NO Product,2653,15.06,6.927,352.74,1.043,2.267,6.652
-63.95170671,-31.30597954,1,nutrientes,NO Product,2654,17.50,8.152,352.49,1.826,2.630,6.784
-63.95165404,-31.30584516,1,nutrientes,NO Product,2655,17.59,8.197,352.48,2.004,2.706,6.812
-63.95165404,-31.30567417,1,nutrientes,NO Product,2656,17.57,8.190,352.46,2.201,2.779,6.837
-63.95165404,-31.30549419,1,nutrientes,NO Product,2657,17.53,8.137,352.44,2.168,2.844,6.853
-63.95165404,-31.30531420,1,nutrientes,NO Product,2658,17.39,8.052,352.40,2.157,2.896,6.858
-63.95165404,-31.30512522,1,nutrientes,NO Product,2659,17.10,7.915,352.37,1.829,2.937,6.851
-63.95165404,-31.30495423,1,nutrientes,NO Product,2660,16.94,7.843,352.34,1.664,2.970,6.838
-63.95165404,-31.30477425,1,nutrientes,NO Product,2661,16.72,7.797,352.30,1.581,3.000,6.822
-63.95165404,-31.30459426,1,nutrientes,NO Product,2662,16.66,7.860,352.26,1.614,3.029,6.806
-63.95165404,-31.30440528,1,nutrientes,NO Product,2663,16.61,7.917,352.21,1.777,3.058,6.791
-63.95165404,-31.30423429,1,nutrientes,NO Product,2664,16.70,8.021,352.17,1.918,3.088,6.776
-63.95165404,-31.30405430,1,nutrientes,NO Product,2665,16.71,8.055,352.12,1.977,3.115,6.761
-63.95165404,-31.30387432,1,nutrientes,NO Product,2666,16.76,8.060,352.06,1.927,3.134,6.748
-63.95165404,-31.30368533,1,nutrientes,NO Product,2667,16.80,8.044,352.00,1.860,3.125,6.739
-63.95165404,-31.30351435,1,nutrientes,NO Product,2668,16.77,8.007,351.94,1.888,3.087,6.734
-63.95165404,-31.30333436,1,nutrientes,NO Product,2669,16.85,7.994,351.88,1.871,3.039,6.728
-63.95165404,-31.30315438,1,nutrientes,NO Product,2670,16.78,7.939,351.82,1.941,2.999,6.729
-63.95165404,-31.30297439,1,nutrientes,NO Product,2671,16.86,7.879,351.75,1.947,2.958,6.723
-63.95165404,-31.30279440,1,nutrientes,NO Product,2672,16.86,7.811,351.69,1.909,2.923,6.715
-63.95165404,-31.30261442,1,nutrientes,NO Product,2673,16.85,7.742,351.62,1.949,2.892,6.705
-63.95165404,-31.30243443,1,nutrientes,NO Product,2674,16.79,7.673,351.56,1.981,2.866,6.694
-63.95165404,-31.30225445,1,nutrientes,NO Product,2675,16.70,7.624,351.49,2.016,2.843,6.682
-63.95165404,-31.30207446,1,nutrientes,NO Product,2676,16.49,7.543,351.42,2.084,2.824,6.668
-63.95165404,-31.30189448,1,nutrientes,NO Product,2677,16.48,7.513,351.35,2.053,2.804,6.655
-63.95165404,-31.30171449,1,nutrientes,NO Product,2678,16.43,7.467,351.27,2.030,2.782,6.643
-63.95165404,-31.30153451,1,nutrientes,NO Product,2679,16.53,7.501,351.19,1.975,2.761,6.630
-63.95165404,-31.30135452,1,nutrientes,NO Product,2680,16.72,7.567,351.10,1.973,2.741,6.618
-63.95165404,-31.30116553,1,nutrientes,NO Product,2681,17.02,7.723,351.02,1.923,2.731,6.612
-63.95165404,-31.30099455,1,nutrientes,NO Product,2682,17.34,7.851,350.94,1.870,2.738,6.613
-63.95165404,-31.30081456,1,nutrientes,NO Product,2683,17.58,7.979,350.86,1.890,2.750,6.616
-63.95165404,-31.30063458,1,nutrientes,NO Product,2684,17.80,8.157,350.78,1.912,2.762,6.620
-63.95165404,-31.30045459,1,nutrientes,NO Product,2685,17.91,8.312,350.70,1.966,2.774,6.619
-63.95165404,-31.30026561,1,nutrientes,NO Product,2686,18.19,8.578,350.63,2.068,2.783,6.621
-63.95165404,-31.30008562,1,nutrientes,NO Product,2687,18.82,8.966,350.55,2.089,2.791,6.622
-63.95165404,-31.29991463,1,nutrientes,NO Product,2688,19.73,9.535,350.49,2.136,2.795,6.623
-63.95164351,-31.29973465,1,nutrientes,NO Product,2689,20.86,10.27,350.42,2.114,2.799,6.622
-63.95165404,-31.29954566,1,nutrientes,NO Product,2690,21.64,10.96,350.38,2.056,2.802,6.620
-63.95165404,-31.29936568,1,nutrientes,NO Product,2691,22.41,11.55,350.34,2.016,2.801,6.618
-63.95165404,-31.29919469,1,nutrientes,NO Product,2692,22.61,11.78,350.31,1.920,2.793,6.616
-63.95165404,-31.29901471,1,nutrientes,NO Product,2693,22.32,11.63,350.28,1.904,2.781,6.614
-63.95165404,-31.29882572,1,nutrientes,NO Product,2694,21.84,11.15,350.26,1.840,2.766,6.614
